OrderDate,ShipDate,ShipMode,State,Category,Sales,Profit,Discounts
2020-11-04,2020-11-08,Second Class,Washington,Furniture,87.32,35.68,0.0
2020-11-04,2020-11-04,Same Day,Kentucky,Furniture,87.32,5.26,0.0
2020-11-04,2020-11-06,Second Class,Oregon,Furniture,261.96,5.31,0.2
2020-11-05,2020-11-05,Same Day,Texas,Furniture,261.96,4.44,0.2
2020-11-05,2020-11-09,Standard Class,Washington,Furniture,65.49,52.77,0.0
2020-11-05,2020-11-07,Second Class,California,Furniture,65.49,12.96,0.0
2020-11-05,2020-11-08,First Class,California,Furniture,130.98,19.97,0.2
2020-11-05,2020-11-07,Second Class,California,Furniture,87.32,77.48,0.0
2020-11-05,2020-11-07,First Class,Virginia,Furniture,130.98,71.23,0.0
2020-11-05,2020-11-07,First Class,Virginia,Furniture,87.32,18.89,0.0
2020-11-05,2020-11-07,Second Class,California,Furniture,130.98,9.97,0.2
2020-11-05,2020-11-07,First Class,Virginia,Furniture,52.39,75.68,0.0
2020-11-05,2020-11-10,Standard Class,Indiana,Furniture,130.98,16.27,0.0
2020-11-05,2020-11-10,Standard Class,Indiana,Furniture,52.39,50.35,0.0
2020-11-05,2020-11-09,Standard Class,Texas,Furniture,52.39,45.14,0.2
2020-11-05,2020-11-09,Standard Class,Texas,Furniture,87.32,-20.14,0.8
2020-11-05,2020-11-09,Standard Class,Texas,Furniture,37.42,-225.1,0.32
2020-11-05,2020-11-09,Standard Class,Texas,Furniture,87.32,-6.24,0.8
2020-11-05,2020-11-09,Standard Class,Texas,Furniture,32.75,-160.3,0.3
2020-11-05,2020-11-10,Standard Class,Pennsylvania,Furniture,130.98,-15.99,0.4
2020-11-05,2020-11-10,Standard Class,California,Furniture,52.39,9.83,0.2
2020-11-05,2020-11-10,Standard Class,Indiana,Furniture,52.39,24.84,0.0
2020-11-06,2020-11-10,Second Class,California,Furniture,87.32,22.91,0.0
2020-11-06,2020-11-09,First Class,Florida,Furniture,130.98,31.07,0.2
2020-11-06,2020-11-09,First Class,Florida,Furniture,130.98,5.78,0.2
2020-11-06,2020-11-09,First Class,Florida,Furniture,130.98,12.64,0.2
2020-11-06,2020-11-09,First Class,Florida,Furniture,130.98,-28.6,0.2
2020-11-06,2020-11-10,Second Class,California,Furniture,87.32,26.24,0.0
2020-11-06,2020-11-10,Second Class,California,Furniture,130.98,-9.16,0.2
2020-11-07,2020-11-12,Standard Class,California,Furniture,130.98,20.15,0.2
2020-11-07,2020-11-13,Standard Class,California,Furniture,87.32,163.19,0.0
2020-11-07,2020-11-12,Standard Class,Texas,Furniture,87.32,19.63,0.2
2020-11-07,2020-11-12,Standard Class,Texas,Furniture,52.39,-17.78,0.6
2020-11-07,2020-11-09,First Class,New York,Furniture,130.98,89.95,0.2
2020-11-07,2020-11-09,First Class,New York,Furniture,87.32,5.84,0.0
2020-11-07,2020-11-09,First Class,New York,Furniture,130.98,6.22,0.0
2020-11-07,2020-11-09,First Class,New York,Furniture,65.49,71.27,0.0
2020-11-07,2020-11-12,Standard Class,Wyoming,Furniture,65.49,100.2,0.2
2020-11-07,2020-11-09,First Class,New York,Furniture,87.32,100.79,0.0
2020-11-07,2020-11-09,First Class,New Jersey,Furniture,65.49,0.3,0.0
2020-11-07,2020-11-12,Standard Class,California,Furniture,130.98,6.32,0.0
2020-11-07,2020-11-12,Standard Class,Ohio,Furniture,87.32,22.5,0.2
2020-11-07,2020-11-12,Standard Class,California,Furniture,87.32,6.22,0.0
2020-11-07,2020-11-09,First Class,California,Furniture,130.98,6.87,0.0
2020-11-07,2020-11-09,First Class,California,Furniture,130.98,3.29,0.0
2020-11-07,2020-11-09,First Class,California,Furniture,65.49,8.77,0.2
2020-11-07,2020-11-09,First Class,California,Furniture,65.49,11.7,0.2
2020-11-07,2020-11-11,Standard Class,Washington,Furniture,130.98,9.69,0.2
2020-11-08,2020-11-11,Second Class,Kentucky,Furniture,87.32,219.58,0.0
2020-11-08,2020-11-11,Second Class,Kentucky,Furniture,130.98,41.91,0.0
2020-11-09,2020-11-14,Standard Class,California,Furniture,87.32,177.59,0.0
2020-11-10,2020-11-13,Second Class,California,Furniture,87.32,32.5,0.0
2020-11-10,2020-11-13,Second Class,California,Furniture,65.49,38.98,0.0
2020-11-10,2020-11-14,Standard Class,New York,Furniture,87.32,16.82,0.2
2020-11-10,2020-11-13,Second Class,California,Furniture,29.11,191.66,0.0
2020-11-10,2020-11-13,Second Class,California,Furniture,52.39,28.86,0.0
2020-11-10,2020-11-13,Second Class,California,Furniture,65.49,187.4,0.0
2020-11-10,2020-11-13,Second Class,California,Furniture,87.32,1.81,0.2
2020-11-10,2020-11-12,First Class,Oklahoma,Furniture,130.98,54.71,0.0
2020-11-10,2020-11-15,Standard Class,California,Furniture,261.96,2.79,0.0
2020-11-10,2020-11-13,First Class,California,Furniture,261.96,4.46,0.0
2020-11-10,2020-11-12,First Class,Ohio,Furniture,43.66,10.89,0.2
2020-11-10,2020-11-12,First Class,Oklahoma,Furniture,130.98,62.15,0.0
2020-11-10,2020-11-14,Standard Class,New York,Furniture,261.96,1.37,0.2
2020-11-10,2020-11-14,Standard Class,New York,Furniture,37.42,220.48,0.0
2020-11-10,2020-11-14,Standard Class,New York,Furniture,261.96,7.38,0.2
2020-11-10,2020-11-13,Second Class,California,Furniture,52.39,3.97,0.0
2020-11-10,2020-11-14,Standard Class,Missouri,Furniture,130.98,39.34,0.0
2020-11-10,2020-11-12,First Class,California,Furniture,65.49,4.46,0.2
2020-11-10,2020-11-14,Standard Class,Texas,Furniture,37.42,48.99,0.2
2020-11-10,2020-11-12,First Class,California,Furniture,37.42,42.07,0.0
2020-11-10,2020-11-12,First Class,California,Furniture,87.32,24.5,0.2
2020-11-10,2020-11-12,First Class,California,Furniture,52.39,15.55,0.0
2020-11-10,2020-11-14,Standard Class,Missouri,Furniture,130.98,17.16,0.0
2020-11-10,2020-11-12,Second Class,Ohio,Furniture,52.39,-3.31,0.2
2020-11-10,2020-11-12,Second Class,Ohio,Furniture,87.32,-2.44,0.2
2020-11-10,2020-11-14,Standard Class,Ohio,Furniture,65.49,3.34,0.2
2020-11-10,2020-11-15,Standard Class,Georgia,Furniture,37.42,10.47,0.0
2020-11-10,2020-11-14,Standard Class,Ohio,Furniture,130.98,32.47,0.2
2020-11-10,2020-11-14,Standard Class,Ohio,Furniture,87.32,7.51,0.2
2020-11-10,2020-11-14,Standard Class,Ohio,Furniture,65.49,29.3,0.2
2020-11-10,2020-11-14,Standard Class,Ohio,Furniture,37.42,29.66,0.2
2020-11-10,2020-11-14,Standard Class,Ohio,Furniture,261.96,1.68,0.2
2020-11-10,2020-11-14,Standard Class,Ohio,Furniture,37.42,-29.07,0.2
2020-11-10,2020-11-14,Standard Class,Ohio,Furniture,37.42,-46.59,0.7
2020-11-10,2020-11-14,Standard Class,Ohio,Furniture,37.42,-9.79,0.4
2020-11-11,2020-11-15,Standard Class,Illinois,Furniture,43.66,1.23,0.2
2020-11-11,2020-11-16,Standard Class,New York,Furniture,87.32,17.19,0.2
2020-11-11,2020-11-16,Standard Class,New York,Furniture,87.32,11.45,0.2
2020-11-11,2020-11-17,Standard Class,Indiana,Furniture,43.66,241.1,0.0
2020-11-11,2020-11-16,Standard Class,California,Furniture,87.32,0.0,0.2
2020-11-11,2020-11-16,Standard Class,California,Furniture,23.81,11.03,0.2
2020-11-11,2020-11-16,Standard Class,New York,Furniture,87.32,25.09,0.0
2020-11-11,2020-11-16,Standard Class,California,Furniture,130.98,10.91,0.0
2020-11-11,2020-11-16,Standard Class,New York,Furniture,130.98,6.48,0.0
2020-11-11,2020-11-16,Standard Class,New York,Furniture,87.32,8.19,0.1
2020-11-11,2020-11-15,Standard Class,Florida,Furniture,87.32,50.37,0.2
2020-11-11,2020-11-15,Standard Class,Florida,Furniture,130.98,-6.92,0.7
2020-11-11,2020-11-16,Second Class,California,Furniture,65.49,2.23,0.0
2020-11-11,2020-11-16,Standard Class,Michigan,Furniture,130.98,74.81,0.0
2020-11-11,2020-11-17,Standard Class,Illinois,Furniture,130.98,-2.06,0.3
2020-11-11,2020-11-17,Standard Class,Illinois,Furniture,65.49,1.2,0.2
2020-11-11,2020-11-16,Standard Class,New York,Furniture,261.96,20.84,0.0
2020-11-11,2020-11-16,Standard Class,New York,Furniture,87.32,14.99,0.0
2020-11-11,2020-11-16,Standard Class,New York,Furniture,87.32,7.88,0.0
2020-11-12,2020-11-13,First Class,Illinois,Furniture,43.66,-8.53,0.6
2020-11-12,2020-11-15,First Class,California,Furniture,87.32,-8.43,0.2
2020-11-12,2020-11-16,Standard Class,Ohio,Furniture,130.98,-12.84,0.3
2020-11-12,2020-11-16,Standard Class,Ohio,Furniture,29.11,0.0,0.3
2020-11-12,2020-11-16,Standard Class,Ohio,Furniture,43.66,5.44,0.2
2020-11-12,2020-11-16,Standard Class,Ohio,Furniture,130.98,33.03,0.2
2020-11-12,2020-11-16,Standard Class,Ohio,Furniture,37.42,-21.07,0.3
2020-11-12,2020-11-15,First Class,California,Furniture,87.32,25.5,0.2
2020-11-12,2020-11-15,Second Class,Indiana,Furniture,37.42,5.56,0.0
2020-11-12,2020-11-15,Second Class,Indiana,Furniture,130.98,8.99,0.0
2020-11-12,2020-11-15,Second Class,Indiana,Furniture,130.98,10.55,0.0
2020-11-12,2020-11-15,Second Class,Indiana,Furniture,32.75,129.38,0.0
2020-11-12,2020-11-19,Standard Class,Arizona,Furniture,130.98,2.0,0.2
2020-11-12,2020-11-19,Standard Class,Arizona,Furniture,37.42,-3.35,0.7
2020-11-12,2020-11-19,Standard Class,Arizona,Furniture,52.39,-4.6,0.7
2020-11-12,2020-11-15,Second Class,Indiana,Furniture,130.98,8.69,0.0
2020-11-13,2020-11-17,Standard Class,Washington,Furniture,130.98,7.23,0.0
2020-11-13,2020-11-19,Standard Class,New York,Furniture,87.32,6.87,0.0
2020-11-13,2020-11-19,Standard Class,New York,Furniture,65.49,592.79,0.0
2020-11-13,2020-11-17,Standard Class,Oklahoma,Furniture,65.49,13.05,0.0
2020-11-13,2020-11-18,Standard Class,New York,Furniture,87.32,9.89,0.0
2020-11-13,2020-11-18,Standard Class,New York,Furniture,52.39,39.41,0.0
2020-11-13,2020-11-18,Standard Class,New York,Furniture,130.98,6.97,0.0
2020-11-13,2020-11-17,Standard Class,Illinois,Furniture,130.98,-4.7,0.8
2020-11-13,2020-11-17,Standard Class,Pennsylvania,Furniture,37.42,78.68,0.2
2020-11-13,2020-11-19,Standard Class,Washington,Furniture,261.96,1.5,0.0
2020-11-13,2020-11-17,Standard Class,North Carolina,Furniture,37.42,5.87,0.2
2020-11-13,2020-11-17,Standard Class,Washington,Furniture,130.98,11.45,0.0
2020-11-13,2020-11-18,Standard Class,New York,Furniture,52.39,20.16,0.0
2020-11-14,2020-11-19,Second Class,Pennsylvania,Furniture,87.32,9.72,0.2
2020-11-14,2020-11-18,Standard Class,New York,Furniture,130.98,3.91,0.0
2020-11-14,2020-11-18,Standard Class,Maryland,Furniture,87.32,25.19,0.0
2020-11-14,2020-11-20,Standard Class,Delaware,Furniture,65.49,6.57,0.0
2020-11-14,2020-11-20,Standard Class,Delaware,Furniture,52.39,7.57,0.0
2020-11-14,2020-11-18,Standard Class,New York,Furniture,261.96,6.15,0.0
2020-11-14,2020-11-15,First Class,California,Furniture,87.32,2.85,0.0
2020-11-14,2020-11-19,Second Class,Pennsylvania,Furniture,65.49,180.0,0.4
2020-11-14,2020-11-18,Standard Class,Texas,Furniture,130.98,-3.9,0.8
2020-11-14,2020-11-17,First Class,New York,Furniture,87.32,10.51,0.0
2020-11-14,2020-11-17,First Class,New York,Furniture,130.98,72.53,0.1
2020-11-14,2020-11-19,Standard Class,California,Furniture,130.98,3.47,0.0
2020-11-14,2020-11-16,Second Class,Georgia,Furniture,130.98,3.88,0.0
2020-11-14,2020-11-16,Second Class,Georgia,Furniture,261.96,2.38,0.0
2020-11-14,2020-11-16,Second Class,Georgia,Furniture,130.98,115.0,0.0
2020-11-14,2020-11-19,Second Class,Pennsylvania,Furniture,87.32,-21.72,0.3
2020-11-15,2020-11-19,Standard Class,California,Furniture,130.98,27.1,0.2
2020-11-15,2020-11-17,Second Class,California,Furniture,37.42,13.35,0.2
2020-11-15,2020-11-15,Same Day,North Carolina,Furniture,65.49,-199.51,0.4
2020-11-15,2020-11-22,Standard Class,California,Furniture,87.32,40.75,0.0
2020-11-15,2020-11-17,Second Class,California,Furniture,261.96,381.3,0.2
2020-11-16,2020-11-20,Standard Class,New Mexico,Furniture,52.39,13.35,0.0
2020-11-16,2020-11-17,First Class,California,Furniture,52.39,2.81,0.2
2020-11-17,2020-11-22,Standard Class,New Mexico,Furniture,87.32,3.37,0.2
2020-11-17,2020-11-18,First Class,Texas,Furniture,87.32,6.72,0.2
2020-11-17,2020-11-18,First Class,Texas,Furniture,65.49,5.52,0.2
2020-11-17,2020-11-18,First Class,California,Furniture,52.39,13.37,0.0
2020-11-18,2020-11-22,Standard Class,California,Furniture,261.96,18.32,0.0
2020-11-18,2020-11-22,Standard Class,California,Furniture,52.39,95.2,0.0
2020-11-18,2020-11-18,Same Day,California,Furniture,52.39,22.16,0.2
2020-11-18,2020-11-21,Second Class,Alabama,Furniture,65.49,527.98,0.0
2020-11-18,2020-11-23,Second Class,Michigan,Furniture,130.98,33.22,0.0
2020-11-18,2020-11-22,Standard Class,California,Furniture,261.96,6.12,0.2
2020-11-18,2020-11-22,Standard Class,Texas,Furniture,130.98,1.03,0.2
2020-11-18,2020-11-22,Standard Class,Texas,Furniture,43.66,-18.22,0.3
2020-11-18,2020-11-22,Standard Class,Texas,Furniture,130.98,6.63,0.2
2020-11-18,2020-11-22,Standard Class,Texas,Furniture,130.98,15.88,0.2
2020-11-18,2020-11-23,Standard Class,Oklahoma,Furniture,65.49,55.9,0.0
2020-11-18,2020-11-24,Standard Class,Ohio,Furniture,43.66,16.89,0.2
2020-11-19,2020-11-24,Standard Class,Texas,Furniture,130.98,-2.03,0.8
2020-11-19,2020-11-23,Standard Class,Washington,Furniture,130.98,1.6,0.0
2020-11-19,2020-11-25,Standard Class,New York,Furniture,52.39,20.59,0.0
2020-11-19,2020-11-25,Standard Class,New York,Furniture,130.98,2.27,0.0
2020-11-19,2020-11-21,First Class,North Carolina,Furniture,130.98,6.01,0.2
2020-11-19,2020-11-22,First Class,Indiana,Furniture,87.32,15.94,0.0
2020-11-19,2020-11-25,Standard Class,New York,Furniture,87.32,6.42,0.2
2020-11-19,2020-11-25,Standard Class,New York,Furniture,43.66,5.01,0.0
2020-11-19,2020-11-24,Standard Class,Texas,Furniture,130.98,3.63,0.2
2020-11-19,2020-11-24,Standard Class,Texas,Furniture,43.66,-16.36,0.2
2020-11-19,2020-11-24,Standard Class,Texas,Furniture,87.32,13.83,0.2
2020-11-19,2020-11-24,Standard Class,Texas,Furniture,21.83,21.89,0.2
2020-11-19,2020-11-24,Standard Class,Texas,Furniture,52.39,-17.25,0.8
2020-11-19,2020-11-24,Standard Class,Texas,Furniture,130.98,-0.76,0.6
2020-11-19,2020-11-24,Standard Class,Texas,Furniture,52.39,25.19,0.2
2020-11-19,2020-11-24,Standard Class,New York,Furniture,65.49,18.52,0.0
2020-11-19,2020-11-24,Standard Class,New York,Furniture,130.98,2.6,0.0
2020-11-19,2020-11-24,Standard Class,New York,Furniture,87.32,4.66,0.2
2020-11-20,2020-11-25,Standard Class,Indiana,Furniture,87.32,150.98,0.0
2020-11-20,2020-11-25,Standard Class,Indiana,Furniture,261.96,2.31,0.0
2020-11-20,2020-11-27,Standard Class,California,Furniture,21.83,11.31,0.0
2020-11-20,2020-11-24,Standard Class,Delaware,Furniture,87.32,62.92,0.0
2020-11-20,2020-11-24,Standard Class,California,Furniture,130.98,3.9,0.0
2020-11-20,2020-11-25,Standard Class,Florida,Furniture,52.39,4.47,0.2
2020-11-20,2020-11-25,Standard Class,Florida,Furniture,65.49,24.48,0.2
2020-11-20,2020-11-25,Standard Class,Indiana,Furniture,130.98,4.09,0.0
2020-11-20,2020-11-25,Standard Class,Florida,Furniture,130.98,10.86,0.2
2020-11-20,2020-11-27,Standard Class,Texas,Furniture,87.32,-2.83,0.6
2020-11-20,2020-11-24,Standard Class,Texas,Furniture,261.96,13.23,0.2
2020-11-20,2020-11-27,Standard Class,Texas,Furniture,52.39,-77.33,0.3
2020-11-20,2020-11-27,Standard Class,Texas,Furniture,37.42,46.1,0.2
2020-11-20,2020-11-24,Standard Class,Oklahoma,Furniture,130.98,6.87,0.0
2020-11-20,2020-11-24,Standard Class,Oklahoma,Furniture,37.42,236.23,0.0
2020-11-20,2020-11-24,Second Class,Ohio,Furniture,32.75,6.24,0.2
2020-11-20,2020-11-24,Second Class,Ohio,Furniture,130.98,54.4,0.2
2020-11-20,2020-11-24,Second Class,Ohio,Furniture,37.42,6.68,0.2
2020-11-20,2020-11-22,First Class,Ohio,Furniture,87.32,5.1,0.2
2020-11-20,2020-11-22,First Class,Ohio,Furniture,130.98,-1.93,0.7
2020-11-20,2020-11-22,First Class,Ohio,Furniture,87.32,-10.58,0.7
2020-11-20,2020-11-24,Second Class,Ohio,Furniture,87.32,-48.7,0.5
2020-11-21,2020-11-26,Standard Class,California,Furniture,52.39,15.55,0.0
2020-11-21,2020-11-26,Standard Class,Illinois,Furniture,130.98,1.62,0.2
2020-11-21,2020-11-21,Same Day,New York,Furniture,130.98,12.78,0.2
2020-11-21,2020-11-28,Standard Class,New York,Furniture,130.98,6.35,0.0
2020-11-21,2020-11-26,Standard Class,Illinois,Furniture,87.32,2.04,0.2
2020-11-21,2020-11-26,Standard Class,Illinois,Furniture,261.96,13.45,0.2
2020-11-21,2020-11-25,Second Class,Iowa,Furniture,87.32,109.33,0.0
2020-11-21,2020-11-26,Standard Class,Ohio,Furniture,87.32,-9.11,0.3
2020-11-21,2020-11-26,Standard Class,Ohio,Furniture,37.42,-24.28,0.7
2020-11-21,2020-11-25,Second Class,Iowa,Furniture,37.42,19.83,0.0
2020-11-21,2020-11-26,Standard Class,Oregon,Furniture,65.49,-12.2,0.2
2020-11-21,2020-11-26,Standard Class,Ohio,Furniture,87.32,15.59,0.2
2020-11-22,2020-11-27,Standard Class,Texas,Furniture,130.98,-0.6,0.2
2020-11-22,2020-11-27,Standard Class,New York,Furniture,32.75,47.0,0.2
2020-11-22,2020-11-27,Standard Class,Texas,Furniture,43.66,-6.73,0.8
2020-11-22,2020-11-27,Standard Class,Texas,Furniture,261.96,0.68,0.2
2020-11-22,2020-11-27,Standard Class,Texas,Furniture,29.11,2.66,0.2
2020-11-22,2020-11-26,Standard Class,New York,Furniture,65.49,4.11,0.2
2020-11-22,2020-11-26,Standard Class,Michigan,Furniture,87.32,24.23,0.0
2020-11-22,2020-11-26,Standard Class,New York,Furniture,130.98,11.17,0.0
2020-11-22,2020-11-27,Standard Class,Texas,Furniture,43.66,-9.63,0.8
2020-11-22,2020-11-26,Standard Class,New York,Furniture,87.32,7.5,0.0
2020-11-23,2020-11-23,Same Day,Pennsylvania,Furniture,52.39,2.37,0.2
2020-11-23,2020-11-23,Same Day,Pennsylvania,Furniture,130.98,3.95,0.2
2020-11-23,2020-11-23,Same Day,Pennsylvania,Furniture,37.42,12.33,0.2
2020-11-24,2020-11-30,Standard Class,California,Furniture,130.98,217.77,0.0
2020-11-24,2020-11-30,Standard Class,California,Furniture,43.66,210.59,0.2
2020-11-24,2020-11-30,Standard Class,California,Furniture,32.75,190.37,0.0
2020-11-24,2020-11-27,First Class,Washington,Furniture,52.39,381.24,0.2
2020-11-24,2020-11-27,Second Class,Maryland,Furniture,65.49,85.18,0.0
2020-11-24,2020-11-26,First Class,Ohio,Furniture,52.39,-22.74,0.2
2020-11-24,2020-11-30,Standard Class,Florida,Furniture,130.98,4.24,0.2
2020-11-24,2020-11-28,Standard Class,Washington,Furniture,87.32,7.61,0.0
2020-11-24,2020-11-28,Standard Class,Texas,Furniture,43.66,49.32,0.2
2020-11-24,2020-11-30,Standard Class,Florida,Furniture,52.39,8.5,0.2
2020-11-24,2020-11-30,Standard Class,Florida,Furniture,65.49,3.42,0.2
2020-11-24,2020-11-26,First Class,Ohio,Furniture,87.32,15.28,0.2
2020-11-24,2020-12-01,Standard Class,Washington,Furniture,87.32,33.73,0.0
2020-11-24,2020-11-26,Second Class,Texas,Furniture,87.32,1.58,0.2
2020-11-24,2020-11-26,Second Class,Texas,Furniture,87.32,23.24,0.2
2020-11-24,2020-12-01,Standard Class,Pennsylvania,Furniture,87.32,1.6,0.2
2020-11-24,2020-11-26,First Class,New York,Furniture,65.49,6.03,0.2
2020-11-24,2020-11-29,Standard Class,Oregon,Furniture,261.96,7.75,0.2
2020-11-24,2020-11-26,First Class,New York,Furniture,65.49,11.49,0.0
2020-11-24,2020-11-26,First Class,New York,Furniture,261.96,3.11,0.0
2020-11-24,2020-11-26,First Class,New York,Furniture,130.98,5.66,0.0
2020-11-24,2020-12-01,Standard Class,California,Furniture,130.98,3.08,0.0
2020-11-24,2020-11-26,Second Class,Texas,Furniture,52.39,3.67,0.2
2020-11-24,2020-11-26,Second Class,Texas,Furniture,87.32,-7.44,0.2
2020-11-24,2020-11-26,Second Class,Texas,Furniture,87.32,0.87,0.2
2020-11-24,2020-11-26,Second Class,Texas,Furniture,130.98,-2.37,0.2
2020-11-24,2020-12-01,Standard Class,California,Furniture,130.98,3.35,0.2
2020-11-25,2020-12-02,Standard Class,Ohio,Furniture,130.98,-304.39,0.7
2020-11-25,2020-11-29,Standard Class,California,Furniture,87.32,19.44,0.2
2020-11-25,2020-11-30,Standard Class,Alabama,Furniture,37.42,19.81,0.0
2020-11-25,2020-12-02,Standard Class,Ohio,Furniture,87.32,12.0,0.2
2020-11-25,2020-12-02,Standard Class,Ohio,Furniture,52.39,-6599.98,0.7
2020-11-25,2020-11-29,Standard Class,Michigan,Furniture,32.75,62.4,0.0
2020-11-25,2020-11-29,Standard Class,Michigan,Furniture,29.11,329.41,0.0
2020-11-25,2020-11-29,Standard Class,Michigan,Furniture,261.96,8.3,0.0
2020-11-25,2020-11-28,First Class,Arkansas,Furniture,130.98,17.99,0.0
2020-11-25,2020-11-30,Standard Class,New Jersey,Furniture,32.75,118.37,0.0
2020-11-25,2020-11-30,Standard Class,New Jersey,Furniture,65.49,67.61,0.0
2020-11-25,2020-11-30,Standard Class,Florida,Furniture,261.96,1.65,0.2
2020-11-26,2020-11-30,Standard Class,California,Furniture,43.66,297.69,0.0
2020-11-26,2020-11-30,Standard Class,California,Furniture,29.11,10.41,0.0
2020-11-26,2020-11-30,Standard Class,California,Furniture,32.75,160.31,0.15
2020-11-26,2020-11-28,Second Class,Pennsylvania,Furniture,29.11,-57.76,0.7
2020-11-26,2020-11-28,First Class,Connecticut,Furniture,130.98,6.41,0.0
2020-11-26,2020-11-28,First Class,Connecticut,Furniture,87.32,14.99,0.0
2020-11-26,2020-12-02,Standard Class,Texas,Furniture,65.49,4.24,0.2
2020-11-26,2020-11-30,Standard Class,California,Furniture,130.98,19.49,0.0
2020-11-26,2020-11-29,First Class,Florida,Furniture,65.49,-2.62,0.7
2020-11-26,2020-12-01,Standard Class,Pennsylvania,Furniture,87.32,-115.5,0.4
2020-11-26,2020-12-02,Standard Class,Washington,Furniture,130.98,2.56,0.2
2020-11-26,2020-11-29,First Class,Alabama,Furniture,32.75,1459.2,0.0
2020-11-26,2020-11-29,First Class,Alabama,Furniture,52.39,16.88,0.0
2020-11-26,2020-11-29,First Class,Alabama,Furniture,87.32,45.84,0.0
2020-11-26,2020-11-29,First Class,Alabama,Furniture,37.42,34.78,0.0
2020-11-26,2020-11-30,Second Class,New York,Furniture,130.98,-120.05,0.4
